,uname,uid,text,create_time
3447,明人不说暗话2005,4277057041221472,转发微博,2018-08-26 00:08:45
3448,爱美的叶铭,4277057040706904,转发微博,2018-08-26 00:08:45
3449,yulin197310,4277057040700723,转发微博,2018-08-26 00:08:44
3450,薇薇82527,4277057036836897,转发微博,2018-08-26 00:08:44
3451,用户5316487686,4277057028877851,转发微博,2018-08-26 00:08:42
3452,zhengheng187,4277057024234824,啦啦啦,2018-08-26 00:08:41
3453,yulin197310,4277057020475598,？,2018-08-26 00:08:40
3454,米莱6666477399094,4277057020025689,转发微博,2018-08-26 00:08:39
3455,放飞心去飘,4277057008033085,哦哦,2018-08-26 00:08:37
3456,鸣虫91805,4277057007425175,转发微博,2018-08-26 00:08:37
3457,qwe80835,4277057007420402,转发微博,2018-08-26 00:08:37
3458,蔡志伟8,4277056994817974,转发微博,2018-08-26 00:08:34
3459,有你今生无悔48146,4277056990133925,转发微博,2018-08-26 00:08:34
3460,小美LIVE666,4277056986335925,转发微博,2018-08-26 00:08:31
3461,都别争我是静静,4277056982134683,转发微博,2018-08-26 00:08:31
3462,用户0316062674,4277056977543716,转发微博,2018-08-26 00:08:30
3463,用户5866334090,4277056974252749,转发微博,2018-08-26 00:08:29
3464,哆啦A梦爱丁丁猫,4277056973348440,转发微博,2018-08-26 00:08:29
3465,可爱的小可乐的非凡人生,4277056965328761,转发微博,2018-08-26 00:08:27
3466,用户6293751146,4277056940451650,转发微博,2018-08-26 00:08:21
3467,张允善915,4277056939777401,转发微博,2018-08-26 00:08:21
3468,天翔风,4277056936857164,转发微博,2018-08-26 00:08:20
3469,故国神游_6195850112,4277056932046047,转发微博,2018-08-26 00:08:19
3470,糯米201201,4277056931711393,转发微博,2018-08-26 00:08:19
3471,用户6544578587,4277056927507018,转发微博,2018-08-26 00:08:18
3472,闹心狗狗,4277056923832559,转发微博,2018-08-26 00:08:17
3473,巨鹰小子,4277056922992957,转发微博,2018-08-26 00:08:17
3474,用户6374799008,4277056918797372,转发微博,2018-08-26 00:08:17
3475,陈燕54858,4277056914899723,转发微博,2018-08-26 00:08:15
3476,用户6568831807,4277056910404642,转发微博,2018-08-26 00:08:14
3477,帝国的男人_805,4277056903243458,转发微博,2018-08-26 00:08:12
3478,人生得意是否,4277056902631414,转发微博,2018-08-26 00:08:12
3479,半世晨晓32,4277056898622940,转发微博,2018-08-26 00:08:11
3480,优雅xinbao,4277056894231711,转发微博,2018-08-26 00:08:10
3481,鸿hgnm,4277056893892616,转发微博,2018-08-26 00:08:10
3482,丿花开彼岸丿,4277056877096979,转发微博,2018-08-26 00:08:06
3483,Melody84232,4277056868939548,转发微博,2018-08-26 00:08:03
3484,用户6645732341,4277056864816774,转发微博,2018-08-26 00:08:03
3485,龙蕶,4277056860612940,转发微博,2018-08-26 00:08:02
3486,开朗的咖啡豆000,4277056856335879,转发微博,2018-08-26 00:08:01
3487,用户6580617848,4277056852212105,转发微博,2018-08-26 00:08:00
3488,水瓶座的一生有你_012,4277056843725085,转发微博,2018-08-26 00:07:58
3489,思雨--siyu,4277056835134136,转发微博,2018-08-26 00:07:56
3490,用户雨淋漓,4277056830938239,转发微博,2018-08-26 00:07:55
3491,用户5475813029,4277056814650418,转发微博,2018-08-26 00:07:51
3492,只爱自己的听说,4277056814154100,转发微博,2018-08-26 00:07:51
3493,小楼昨夜n东风,4277056810800290,转发微博,2018-08-26 00:07:50
3494,流年致青春yx,4277056810445710,转发微博,2018-08-26 00:07:49
3495,沙耶加l,4277056805760874,转发微博,2018-08-26 00:07:49
3496,黄昏尽头梦,4277056794251973,转发微博,2018-08-26 00:07:46
3497,完美幸福200811,4277056780693000,。。。。,2018-08-26 00:07:43
3498,用户6098836796,4277056755481032,转发微博,2018-08-26 00:07:37
3499,用户6561909444,4277056755477473,转发微博,2018-08-26 00:07:36
3500,潘胖9527,4277056751211571,转发微博,2018-08-26 00:07:36
3501,瑞瑞妈妈20121101,4277056748027771,转发微博,2018-08-26 00:07:35
3502,噫噫噫壹妖痕,4277056743213726,"//@来一大碗康师傅://@四包叔叔:看评论气死，这次滴滴一直和稀泥拒提供车牌致无法报警//@吐槽鬼:@滴滴出行 出来讲清楚啊.你们他妈从上次到现在到底做了什么整改？ //@七福团子:当事人是我表姐,这个司机不是第一次作案,之前也有妹子差点遇到危险,但申报给滴滴根本没有处理！牌照是川A31J0Z，司机如图 h",2018-08-26 00:07:34
3503,眼泪你别问609,4277056739215379,转发微博,2018-08-26 00:07:32
3504,Starryskyhz,4277056738934041,转发微博,2018-08-26 00:07:33
3505,仙女啊啊啊哈哈哈哈哈哈,4277056735423737,女孩子出行要注意安全[悲傷][悲傷],2018-08-26 00:07:32
3506,知易行难56560,4277056731073309,转发微博,2018-08-26 00:07:30
3507,一汪_碧玉Sylar,4277056730524416,转发微博,2018-08-26 00:07:30
3508,用户6380498453,4277056726401845,转发微博,2018-08-26 00:07:29
3509,用户6493653205,4277056726328635,转发微博,2018-08-26 00:07:30
3510,用户5607350791,4277056722815474,转发微博,2018-08-26 00:07:29
3511,郑小主07790,4277056718004582,转发微博,2018-08-26 00:07:28
3512,黛玉葬花魂是我,4277056717642260,转发微博,2018-08-26 00:07:28
3513,用户6381489741,4277056709593756,转发微博,2018-08-26 00:07:25
3514,用户6609481987,4277056709250629,转发微博,2018-08-26 00:07:27
3515,秋殇爱上晚,4277056705864683,转发微博,2018-08-26 00:07:25
3516,哦等你们下课,4277056705656824,转发微博,2018-08-26 00:07:25
3517,蜥蜴小子_153,4277056701110932,赵姓女孩，23岁，温州乐清人，使用滴滴顺风车，于下午一点半左右于乐清飞虹南路上车，目的地永嘉上塘，常规路况应在两点四十分左右到达目的地。 其间 请媒体和舆论关注此事，让更多的人参与进来，帮忙找到失联女孩，谢谢🙏@都市快报 @人民日报 @今日头条 @钱江晚报 @网易新闻客户端,2018-08-26 00:07:23
3518,七秒记忆512,4277056700857135,转发微博,2018-08-26 00:07:24
3519,百事通201004,4277056693051841,转发微博,2018-08-26 00:07:22
3520,black空-----,4277056689058246,唉:-(,2018-08-26 00:07:21
3521,用户6101480141,4277056688504614,转发微博,2018-08-26 00:07:21
3522,用户6630160016,4277056688503339,啊啊啊,2018-08-26 00:07:21
3523,天真遇到現實Zy雪,4277056684856313,转发微博,2018-08-26 00:07:20
3524,四葉約定十年再會,4277056684853568,转发微博,2018-08-26 00:07:19
3525,用户6555355437,4277056680793526,转发微博,2018-08-26 00:07:19
3526,阿滋猫幸福,4277056676450386,转发微博,2018-08-26 00:07:17
3527,紫夜201204,4277056663092682,转发微博,2018-08-26 00:07:16
3528,wyh17856274626,4277056655232602,转发微博,2018-08-26 00:07:13
3529,飞舞轻扬a,4277056650686141,转发微博,2018-08-26 00:07:12
3530,茶花梅,4277056646824661,转发微博,2018-08-26 00:07:11
3531,文竹200204,4277056638418730,转发微博,2018-08-26 00:07:08
3532,唯爱黎li,4277056637914129,转发微博,2018-08-26 00:07:09
3533,简单的人201511,4277056634223105,转发微博,2018-08-26 00:07:08
3534,时光犹如死海,4277056633878457,转发微博,2018-08-26 00:07:08
3535,blue刘航,4277056629521663,转发微博,2018-08-26 00:07:07
3536,入局成谜,4277056625325254,转发微博,2018-08-26 00:07:06
3537,用户6561292235,4277056617630411,转发微博,2018-08-26 00:07:04
3538,Yvonne7652,4277056600604485,转发微博,2018-08-26 00:07:00
3539,用户6651111681,4277056600516384,转发微博,2018-08-26 00:06:59
3540,用户6543425923,4277056596399650,转发微博,2018-08-26 00:06:59
3541,野猫猫猫k,4277056592816113,//@谭湘君Jjun:她才23岁 她才过了人生1/4 她的未来正等她填充描绘 恶魔在人间[蜡烛][蜡烛],2018-08-26 00:06:58
3542,小海螺52422,4277056583796121,转发微博,2018-08-26 00:06:56
3543,疯人封心疯言疯语,4277056567467362,转发微博,2018-08-26 00:06:52
3544,用户6622868709,4277056566987801,转发微博,2018-08-26 00:06:52
3545,留出时间给花儿浇浇水,4277056558186726,转发微博,2018-08-26 00:06:51
3546,花然语朵市代_何显渭,4277056521250347,转发微博,2018-08-26 00:06:41
3547,用户6385255013,4277056516822428,转发微博,2018-08-26 00:06:40
3548,青色的花漾,4277056516819999,转发微博,2018-08-26 00:06:39
3549,用户6563497514,4277056504213143,转发微博,2018-08-26 00:06:37
3550,关灬尔啊喂,4277056495806444,可是我们除了口诛笔伐什么都不能做。,2018-08-26 00:06:34
3551,用户5599477649,4277056479615678,转发微博,2018-08-26 00:06:30
3552,王D魏,4277056478458775,转发微博,2018-08-26 00:06:32
3553,城市套路太深俺要回家,4277056474797392,转发微博,2018-08-26 00:06:30
3554,用户6588994232,4277056470830346,转发微博,2018-08-26 00:06:29
3555,飞雪连天82475,4277056470595868,转发微博,2018-08-26 00:06:29
3556,用户6390985848,4277056470508938,转发微博,2018-08-26 00:06:29
3557,涵甜郡主,4277056458217063,转发微博,2018-08-26 00:06:25
3558,用户名永,4277056457476705,转发微博,2018-08-26 00:06:26
3559,文卓_lion,4277056453788196,转发微博,2018-08-26 00:06:25
3560,燕子331365,4277056445382831,转发微博,2018-08-26 00:06:23
3561,樱花浪漫时520,4277056441673743,转发微博,2018-08-26 00:06:22
3562,用户6298227498,4277056441096021,转发微博,2018-08-26 00:06:22
3563,孟非201808,4277056423906721,转发微博,2018-08-26 00:06:18
3564,风花雪雾,4277056399414692,转发微博,2018-08-26 00:06:11
3565,夜-光唤醒了我的人生丶,4277056399072115,转发微博,2018-08-26 00:06:12
3566,用户516455164523052,4277056391015901,转发微博,2018-08-26 00:06:10
3567,赵V专,4277056382965530,转发微博,2018-08-26 00:06:08
3568,韩晓gg,4277056366041408,转发微博,2018-08-26 00:06:04
3569,阿依舍尔锁,4277056361244312,转发微博,2018-08-26 00:06:02
3570,双子座的叶孤城,4277056361244151,转发微博,2018-08-26 00:06:02
3571,一三四九6025624630,4277056358018353,转发微博,2018-08-26 00:06:02
3572,露天狼星,4277056340584733,转发微博,2018-08-26 00:05:57
3573,溡洸飛迣1988,4277056323773839,转发微博,2018-08-26 00:05:53
3574,王文王瑄,4277056307583526,转发微博,2018-08-26 00:05:49
3575,薛浩辰丶K,4277056306877868,转发微博,2018-08-26 00:05:50
3576,一个有梦想的人_26800,4277056302767510,转发微博,2018-08-26 00:05:49
3577,用户6656794488,4277056290780498,转发微博,2018-08-26 00:05:46
3578,我儿子是小帅,4277056290067985,转发微博,2018-08-26 00:05:46
3579,做一只快乐的小兔,4277056277808310,吓人,2018-08-26 00:05:42
3580,鳕天使40533,4277056277302933,转发微博,2018-08-26 00:05:43
3581,没车回家,4277056269653143,转发微博,2018-08-26 00:05:41
3582,无法预知的未来5555,4277056256797022,[哈哈][哈哈][哈哈],2018-08-26 00:05:38
3583,完美的双人鱼,4277056248755685,转发微博,2018-08-26 00:05:36
3584,明明3195014231,4277056248045663,转发微博,2018-08-26 00:05:36
3585,用户6657727291,4277056247930382,转发微博,2018-08-26 00:05:37
3586,不值得201808,4277056244809164,转发微博,2018-08-26 00:05:34
3587,昵称这种东西呢可有可无,4277056244191566,转发微博,2018-08-26 00:05:35
3588,陪伴是最长情的告白呀吗,4277056231234180,转发微博,2018-08-26 00:05:32
3589,奋斗青年奶奶2002,4277056228000913,转发微博,2018-08-26 00:05:30
3590,用户6293389525,4277056223180557,转发微博,2018-08-26 00:05:30
3591,xm南柯一梦,4277056222752796,转发微博,2018-08-26 00:05:31
3592,刘泽栋5848534894,4277056198582475,转发微博,2018-08-26 00:05:23
3593,clover小格子要去剑桥,4277056197574211,轉發微博,2018-08-26 00:05:24
3594,90327虚伪,4277056193668700,转发微博,2018-08-26 00:05:23
3595,吃鸡学徒,4277056180790565,转发微博,2018-08-26 00:05:20
3596,秋时九思,4277056176954514,转发微博,2018-08-26 00:05:19
3597,焦糖烤小me,4277056176859115,转发微博,2018-08-26 00:05:18
3598,青春不后2018,4277056151644030,转发微博,2018-08-26 00:05:12
3599,用户6610137112,4277056147795196,转发微博,2018-08-26 00:05:11
3600,lwl燎,4277056147438597,大事,2018-08-26 00:05:11
3601,还好199104,4277056135444952,转发微博,2018-08-26 00:05:08
3602,用户6656332859,4277056130630614,转发微博,2018-08-26 00:05:08
3603,我的名字叫丰儿,4277056122941808,转发微博,2018-08-26 00:05:06
3604,用户6654757642,4277056109455598,转发微博,2018-08-26 00:05:04
3605,Li京墨,4277056105417355,转发微博,2018-08-26 00:05:02
3606,用户6501531266,4277056097989211,转发微博,2018-08-26 00:05:00
3607,漆雕_DoYoung21,4277056093423286,令人害怕,2018-08-26 00:04:58
3608,大合集6512567377,4277056092669063,转发微博,2018-08-26 00:04:59
3609,坏蛋先生259695,4277056088959123,转发微博,2018-08-26 00:04:57
3610,玉枫09,4277056088605905,转发微博,2018-08-26 00:04:58
3611,有志者事竟成大者,4277056084402872,转发微博,2018-08-26 00:04:57
3612,用户6625132474,4277056063646758,转发微博,2018-08-26 00:04:51
3613,用户6569129416,4277056059447479,转发微博,2018-08-26 00:04:51
3614,用户6557494267,4277056055345812,转发微博,2018-08-26 00:04:50
3615,用户6440245501,4277056055247075,转发微博,2018-08-26 00:04:50
3616,ldc冬,4277056051040507,转发微博,2018-08-26 00:04:49
3617,鸿26122,4277056043004155,转发微博,2018-08-26 00:04:47
3618,hsdw陨落星辰,4277056038533997,转发微博,2018-08-26 00:04:46
3619,衍绾绾,4277056038435544,转发微博,2018-08-26 00:04:46
3620,Amoro琪Qiwen,4277056034327500,转发微博,2018-08-26 00:04:44
3621,温暖留给爱的人,4277056029726406,转发微博,2018-08-26 00:04:44
3622,夜一83920222,4277056012941760,转发微博,2018-08-26 00:04:40
3623,用户6480674706,4277056000354359,转发微博,2018-08-26 00:04:38
3624,用户6646440348,4277055992924386,转发微博,2018-08-26 00:04:35
3625,犸姆酱,4277055984517958,转发微博,2018-08-26 00:04:32
3626,小豆梓月月,4277055980315112,[围观][围观][围观]好气啊//@七录尔_:一早上我妈发来的消息，尸体找到的地点还是以前去玩过的山上，可惜身边人女孩那么年轻那么漂亮的生命就没了，大家出门注意安全，我再也不坐顺风车了 http://t.cn/RkECnay,2018-08-26 00:04:31
3627,婉64779,4277055971192864,转发微博,2018-08-26 00:04:30
3628,Old无忧,4277055967975535,转发微博,2018-08-26 00:04:29
3629,用户5938231109,4277055963149954,转发微博,2018-08-26 00:04:28
3630,-柿-子-,4277055962791551,转发微博,2018-08-26 00:04:28
3631,张志强0410,4277055949998921,转发微博,2018-08-26 00:04:25
3632,SHOW我所爱,4277055946617830,转发微博,2018-08-26 00:04:24
3633,DanR--,4277055942760339,转发微博,2018-08-26 00:04:23
3634,灿烂一生诺龙,4277055942135038,转发微博,2018-08-26 00:04:23
3635,柚杰长点心,4277055924823147,转发微博,2018-08-26 00:04:20
3636,用户6300206566,4277055921741935,转发微博,2018-08-26 00:04:17
3637,735888霸气6466354799,4277055921128191,转发微博,2018-08-26 00:04:18
3638,阿来传奇,4277055917540531,转发微博,2018-08-26 00:04:17
3639,用户6626103466,4277055916824238,转发微博,2018-08-26 00:04:17
3640,蟹堡王的四叶草,4277055904312001,转发微博,2018-08-26 00:04:13
3641,大懒西西,4277055888121267,转发微博,2018-08-26 00:04:10
3642,用户6466497050,4277055887768371,转发微博,2018-08-26 00:04:10
3643,加加加加加so,4277055882861815,转发微博,2018-08-26 00:04:09
3644,奶昔公主24,4277055874793507,转发微博,2018-08-26 00:04:07
3645,用户6514552246,4277055862554353,转发微博,2018-08-26 00:04:04
3646,罗建文1100,4277055858346556,不用谢。,2018-08-26 00:04:03
3647,用户6538789720,4277055849943601,转发微博,2018-08-26 00:04:01
3648,这样很好0824,4277055840898928,转发微博,2018-08-26 00:03:59
3649,啊七花园958,4277055833133848,转发微博,2018-08-26 00:03:57
3650,惑惑你爱人,4277055832507544,转发微博,2018-08-26 00:03:58
3651,梦的天使83405,4277055828934615,转发微博,2018-08-26 00:03:56
3652,静宏6480565204,4277055815956378,转发微博,2018-08-26 00:03:53
3653,用户6630038812,4277055803714508,转发微博,2018-08-26 00:03:50
3654,弒真弒假,4277055798937744,转发微博,2018-08-26 00:03:49
3655,彬寳353,4277055795930766,转发微博,2018-08-26 00:03:48
3656,用户6336725831,4277055787187548,转发微博,2018-08-26 00:03:46
3657,用户5214591302,4277055782702424,转发微博,2018-08-26 00:03:45
3658,偶尔看看您,4277055782700942,转发微博,2018-08-26 00:03:44
3659,蓝忘机457,4277055782152869,转发微博,2018-08-26 00:03:45
3660,用户6096103847,4277055777958083,转发微博,2018-08-26 00:03:44
3661,张扇1997,4277055774300318,转发微博,2018-08-26 00:03:43
3662,一只迷茫兔,4277055758102866,转发微博,2018-08-26 00:03:39
3663,罗建文1100,4277055735995792,转发微博,2018-08-26 00:03:34
3664,yanwei8800,4277055731799471,转发微博,2018-08-26 00:03:33
3665,禁爱15075,4277055727957311,转发微博,2018-08-26 00:03:31
3666,卡卡201316522665651,4277055724416451,转发微博,2018-08-26 00:03:31
3667,用户6576986771,4277055719472568,转发微博,2018-08-26 00:03:30
3668,miss韩氏小轩,4277055715277858,转发微博,2018-08-26 00:03:29
3669,用户6587739903,4277055707316658,转发微博,2018-08-26 00:03:27
3670,apologize_piu,4277055703728017,转发微博,2018-08-26 00:03:26
3671,徐任1114,4277055698493310,转发微博,2018-08-26 00:03:26
